Title,Handle,Price,Original_Price,Category,Image_URL
Pitcher Lamp,pitcher-lamp-2,55.00,,Home & Garden > Lighting > Lamps,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/d4ergx7CWR9FG43nOZ3cSI1xqGrl5R243QHV81KH-remo...
Bottle Lamp,bottle-lamp,58.00,,Home & Garden > Lighting,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/XeABl8h3fVqMkll1zqaNxNrEuVMShU7bdwfsuu18-remo...
Moon Lamp,moon-lamp,60.00,,Home & Garden > Lighting > Night Lights & Ambient Lighting,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/RyBrQA5ZvXd4r8MI28sEH7wdBXzivEp7Brd4P5LE-remo...
Murtiyan,murtiyan,62.00,,Home & Garden > Decor > Decorative Plaques,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/vj2RGEt71gxvafSbZOks3es4pHzVpGFG0qq2qKiv-remo...
Shade Lamp,shade-lamp-1,65.00,,Home & Garden > Lighting > Lamps > Table Lamps,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/M0TYPm6fHtraul11YHNsgDKS8adjSRMdjqWB2NTq-remo...
Globe Lamp,globe-lamp,16.60,,Home & Garden > Lighting > Lamps > Table Lamps,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/2O9UfRJPNEs4UpLE0LaX5JUq6PVAiNvJwq2tzFzK-remo...
Camel,camel,28.00,,Home & Garden > Decor > Figurines,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/Rh5gUquWC65N6FUR5TRBpuwbzBCub9jSQCRAEQzB-remo...
Hanging Shade,hanging-shade,58.00,,Home & Garden > Lighting Accessories > Lamp Shades,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/z7j01OSjLAKnz3NaxAF1AjPxD6OL0YjJiaVYzxCR-remo...
Wall Plate,wall-plate,55.00,,Hardware > Power & Electrical Supplies > Wall Plates & Covers,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/RaYhDpcgvUab0AVXTcM3RQBUQstf0sPxbzMqWyWj-remo...
Shade Lamp,shade-lamp,65.00,,Home & Garden > Lighting > Lamps > Desk Lamps,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/YFiBENJVaISWNlzj45LYHlEHK5MS3PN5CG52lBu0-remo...
Glass Lamp,glass-lamp-2,75.00,,Home & Garden > Lighting > Lamps,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/xjfWJa15Vvnebr7ijKR33iW4Thb7CjRNXsV5GD0I-remo...
Pitcher Lamp,pitcher-lamp-1,50.00,,Home & Garden > Lighting > Lamps,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/n14nk3d3ljYjaCuAz1iN77RCxHUMUySjCJyKfnpT-remo...
Pitcher Lamp,pitcher-lamp,50.00,,Home & Garden > Lighting > Lamps > Table Lamps,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/gB6R6KrgnLcT34elPi9yCUxlfEnG4J43Ad8gDzpj-remo...
Pyramid Lamp,pyramid-lamp,38.00,,Home & Garden > Lighting > Lamps,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/vYGWcsLKvxgC2ENtdDmvtfV6kOZ7v131GqKt7Rbz-remo...
Glass Lamp,glass-lamp-1,80.00,,Home & Garden > Lighting > Lamps,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/0faPZdh2nWATgqRRC8BD6Q7vqrvlq0W7YJWg5MnC-remo...
Wall Hanging Plate,wall-hanging-plate,50.00,,Home & Garden > Decor > Decorative Plates,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/AE15Q1MNum9fiCAF6D9KxjB9lQcmjnneQtPjcXyh-remo...
Glass Lamp,glass-lamp,46.00,,Home & Garden > Lighting > Lamps,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/00ihvqqPsDz3uE2FfrfKevbilHpIxJLd24dyQli3-remo...
Camel Skin Gadwa,camel-skin-gadwa,40.00,,Home & Garden > Lighting,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/xT0cCXyrVpHA5E3MATjaB1FOR8Q1VuvQJAgFfAUF-remo...
Camel Skin Bottle with Stand,camel-skin-bottle-with-stand,55.00,,Home & Garden > Kitchen & Dining > Barware > Decanters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/gF5eGf2qWE8p1UA32h9s16FkbFUD4wPCBveNV2Ef-remo...
Lamp with Box,lamp-with-box,50.00,,Home & Garden > Lighting > Lamps > Desk Lamps,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/OuNdJF4OmURnaCRTJlvC1oxyXzFkMucAdeUq2CR8-remo...
Lamp with Stand,lamp-with-stand,55.00,,Home & Garden > Lighting > Lamps > Floor Lamps,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/LeAR3tMWjXK35z0z7b4PrvFBjJJpRIoHhxooKv7g-remo...
Surahi Lamp,surahi-lamp,58.00,,Home & Garden > Lighting > Lamps,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/qNuZfCHRqTxdLu5wvKQj6Y36AKaXlZZQ2UpFy92L-remo...
Lamp,lamp,65.00,,Home & Garden > Lighting > Lamps,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/oZuH3lYUplEFLVfZFk5IHfE9OBvzKO7p4C89POop-remo...
Camel Skin Dhol,camel-skin-dhol,34.00,,Arts & Entertainment > Hobbies & Creative Arts > Musical Instruments > Percussion > Hand Percussion > Hand Drums > Frame Drums,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/mQTv1yPzrJJ14w4IAcU3MuS5PJmNp3KmFoYvYx5W-remo...
Pen,pen,26.00,,Office Supplies > Office Instruments > Writing & Drawing Instruments > Pens & Pencils > Pens,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/AXbHyGIPSDAI2QWTwhcqjvKYWaG4MPF9VXFamMk8-remo...
Side Table Lamp Round Shape,side-table-lamp-round-shape,55.00,,Home & Garden > Lighting > Lamps > Table Lamps,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/3YwcWrIH3FXY1DYpWxnLoQi7Bz4wW6Baliqug00C-remo...
Set of two Iconic Blue Handis/Traditional Pots |Blue Pottery,set-of-two-iconic-blue-handis-traditional-pots-blue-pottery,68.00,,Home & Garden > Kitchen & Dining > Cookware & Bakeware > Cookware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/Photoroom-20240726-180721.png?v=1771904141
Classic Green Large Handi/Traditional Pot|Blue Pottery,classic-green-large-handi-traditional-pot-blue-pottery,50.00,,Home & Garden > Lawn & Garden > Gardening > Pots & Planters > Pots,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20231006-070434.jpg?v=1771904139
Classic Blue Karahi/Traditional Wok|Blue Pottery,classic-blue-karahi-traditional-wok-blue-pottery,50.00,,Home & Garden > Kitchen & Dining > Cookware & Bakeware > Cookware > Woks,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/rn-image_picker_lib_temp_3084a2d4-e6ba-4839-a...
Set of 2 Classic Blue Square Karahi |Blue Pottery,set-of-2-classic-blue-square-karahi-blue-pottery,70.00,,Home & Garden > Kitchen & Dining > Cookware & Bakeware > Cookware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/Photoroom-20240726-183926.png?v=1771904138
Terracotta Handpainted Glazed Karahi with Lid,terracotta-handpainted-glazed-karahi-with-lid,29.44,,Home & Garden > Kitchen & Dining > Cookware & Bakeware > Cookware > Tagines & Clay Cooking Pots > Clay Cooking Pots,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/Screenshot-20241212_063134_Instagram.jpg?v=17...
Blue Pottery Curry Bowl,blue-pottery-curry-bowl,22.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Bowls,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/7-1536x1536.jpg?v=1771904135
Blue Pottery Mug With Lid,blue-pottery-mug-with-lid,24.00,,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/artcitihome-mug-lid-d1b.jpg?v=1771904134
Blue Pottery Brush Holder,blue-pottery-brush-holder,35.00,,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils > Kitchen Organizers > Kitchen Utensil Holders & Racks,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/artcitihome-toothbrush-d1.jpg?v=1771904148
Blue Pottery Jug with Glasses,blue-pottery-jug-with-glasses,80.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Dinnerware Sets,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/jug-set.jpg?v=1771904132
Blue Pottery Rice Dish,blue-pottery-rice-dish,44.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Platters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/rice-dish-small-2.jpg?v=1771904132
Blue Pottery Italian Dry Fruit Dish,blue-pottery-italian-dry-fruit-dish,40.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/italian-dry-fruit-dish2.jpg?v=1771904130
Blue Pottery Glass With Lid,blue-pottery-glass-with-lid,7.93,,Home & Garden > Decor > Decorative Jars,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/glass-with-lid.jpg?v=1771904129
Blue Pottery Italian Salad Dish Color,blue-pottery-italian-salad-dish-color,44.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/italian-dish-set-1-1.jpg?v=1771904129
Blue Pottery Square Dish,blue-pottery-square-dish,38.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Platters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/artcitihome-blue-pottery-square-d1-dish-a.jpg...
Blue Pottery Triangle Platter – 07,blue-pottery-triangle-platter-07,38.00,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/platter-bluepottery-monarchheritage-1-removeb...
Blue Pottery Triangle Platter – 06,blue-pottery-triangle-platter-06,38.00,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/platter-bluepottery-monarchheritage-triangle-...
Blue Pottery Triangle Platter – 05,blue-pottery-triangle-platter-05,38.00,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/platter-bluepottery-monarchheritage-triangle-...
Blue Pottery Triangle Platter – 04,blue-pottery-triangle-platter-04,38.00,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/bluepottery-ceramics-multanipottery-art-craft...
Blue Pottery Triangle Platter – 03,blue-pottery-triangle-platter-03,38.00,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/bluepottery-ceramics-multanipottery-art-craft...
Blue Pottery Triangle Platter – 02,blue-pottery-triangle-platter-02,38.00,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/bluepottery-ceramics-multanipottery-art-craft...
Blue Pottery Triangle Platter – 01,blue-pottery-triangle-platter-01,38.00,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/bluepottery-ceramics-multanipottery-art-craft...
Traditional Wall Decor Plates Set,traditional-wall-decor-plates-set,107.60,,Home & Garden > Decor > Decorative Plates,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/Best-Wall-Hanging-Plate.jpg?v=1771904120
Traditional Blue Pottery Tea Set,traditional-blue-pottery-tea-set,115.00,,Home & Garden > Kitchen & Dining > Tableware > Coffee & Tea Sets > Tea Sets,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/8-Person-Blue-Pottery-Tea-Set.jpg?v=177190411...
Ceramic Dinner Set 6 Persons,ceramic-dinner-set-6-persons,45.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Dinnerware Sets,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/Blue-Pottery-Ceramic-Dinner-Set-6-Persons.jpg...
Butter Dish,butter-dish,40.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Butter Dishes,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/Small-blue-ceramic-butter-dish.jpg?v=17719041...
Bottle Vase,bottle-vase-1,48.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/Small-blue-decorative-ceramic-vase-in-pakista...
Blue Pottery Wall Hanging Plates Set,blue-pottery-wall-hanging-plates-set,100.00,,Home & Garden > Decor > Decorative Plates,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/Handmade-Multani-Blue-Pottery-Wall-Decor-remo...
Blue Pottery Table Decor Platter,blue-pottery-table-decor-platter,28.00,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/Multani-Blue-Pottery-Table-Decor-Plate-remove...
Blue Felicity Serving Dish,blue-felicity-serving-dish,32.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Platters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241211_164524_2.jpg?v=1771904113
Blue Flower Large Serving Dish,blue-flower-large-serving-dish,48.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241211_164917_2.jpg?v=1771904112
Blue Celico Small Vase,blue-celico-small-vase,43.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241211_165751_1.jpg?v=1771904112
Serina Blue Large Handi with Lid,serina-blue-large-handi-with-lid,50.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241211_170013_1.jpg?v=1771904111
Blue Celico Ash Tray,blue-celico-ash-tray,5.00,,Home & Garden > Smoking Accessories > Ashtrays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241211_170133_1.jpg?v=1771904109
Blue Felicity Shoe Ash Tray - Table Décor,blue-felicity-shoe-ash-tray-table-decor,40.00,,Home & Garden > Smoking Accessories > Ashtrays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241211_170607_1_542b2c36-72a7-44ec-8ac1-d66...
Blue Celico Round Serving Dish,blue-celico-round-serving-dish,35.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_132208_1.jpg?v=1771904108
Blue Celico Mini Dish,blue-celico-mini-dish,10.18,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Platters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_132102_1.jpg?v=1771904107
Blue Celico Square Small Dish,blue-celico-square-small-dish,42.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Platters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_132014_1.jpg?v=1771904106
Blue Felicity Mini Serving Dish,blue-felicity-mini-serving-dish,15.85,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_131845_2.jpg?v=1771904105
Blue Serina Mini Dish,blue-serina-mini-dish,38.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_130141_2_670a47d6-2014-4bee-a925-848...
Tranquility Leaf Dish,tranquility-leaf-dish,50.00,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_125915_1_8ee493cf-80f5-4b60-8d9d-d26...
Blue Felicity Long Serving Dish,blue-felicity-long-serving-dish,80.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_125737_1.jpg?v=1771904101
Blue Celico Serving Dish,blue-celico-serving-dish,20.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_125319_1.jpg?v=1771904101
Serina Blue Raita Dish,serina-blue-raita-dish,43.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Gravy Boats,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241211_171446_1.jpg?v=1771904100
Tranquility Mini Dish,tranquility-mini-dish,45.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241211_171402_1.jpg?v=1771904099
Blue Celico Triangle Dish,blue-celico-triangle-dish,30.00,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241211_171155_1.jpg?v=1771904098
Blue Felicity Flat Dish,blue-felicity-flat-dish,34.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Platters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_134921_1.jpg?v=1771904097
Serina Blue Small Bowl,serina-blue-small-bowl,25.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Bowls,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_140244_1.jpg?v=1771904096
Serina Blue Large Bowl,serina-blue-large-bowl,40.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Bowls,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_140214_1_7ed4bc67-0389-4161-ba38-8e2...
Blue Felicity Large Bowl,blue-felicity-large-bowl,45.00,,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Bowls,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_141527_1_1bc1dcad-fb62-46ab-abd6-379...
Serina Blue Bottle Hanging Planter,serina-blue-bottle-hanging-planter,55.00,,Home & Garden > Lawn & Garden > Gardening > Pots & Planters > Planters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_153658_1.jpg?v=1771904094
Serina Blue Large Ceramic Karahi,serina-blue-large-ceramic-karahi,50.00,,Home & Garden > Kitchen & Dining > Cookware & Bakeware > Cookware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_175412_1.jpg?v=1771904092
Tranquility Tea Set,tranquility-tea-set,105.00,,Home & Garden > Kitchen & Dining > Tableware > Coffee & Tea Sets > Tea Sets,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_175750_1.jpg?v=1771904091
Tranquility Large Ceramic Karahi,tranquility-large-ceramic-karahi,50.00,,Home & Garden > Kitchen & Dining > Cookware & Bakeware > Cookware > Tagines & Clay Cooking Pots > Clay Cooking Pots,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_180027_1.jpg?v=1771904091
Jungle Flower Ceramic Large Karahi,jungle-flower-ceramic-large-karahi,48.00,,Home & Garden > Kitchen & Dining > Cookware & Bakeware > Cookware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_180112_1.jpg?v=1771904090
Jungle Flower Ceramic Small Karahi,jungle-flower-ceramic-small-karahi,48.00,,Home & Garden > Kitchen & Dining > Cookware & Bakeware > Cookware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_180140_2_8a8177ea-2908-4349-a7e3-af9...
Blue Flower Flat Dish,blue-flower-flat-dish,50.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_143314_1_2286a481-0c7a-4fb5-bf53-f0a...
Serina Blue Round Serving Dish,serina-blue-round-serving-dish,50.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_150704_1.jpg?v=1771904087
Serina Blue Square Serving Dish,serina-blue-square-serving-dish,42.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_150800_1.jpg?v=1771904086
Blue Celico Medium Cover Pot,blue-celico-medium-cover-pot,25.00,,Home & Garden > Kitchen & Dining > Cookware & Bakeware > Cookware > Tagines & Clay Cooking Pots > Clay Cooking Pots,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_144157_1.jpg?v=1771904085
Blue Flower Medium Cover Pot,blue-flower-medium-cover-pot,52.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_144349_1.jpg?v=1771904084
Blue Felicity Medium Cover Pot,blue-felicity-medium-cover-pot,28.00,,Home & Garden > Kitchen & Dining > Cookware & Bakeware > Cookware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241212_144639_1.jpg?v=1771904084
Tranquility Tinny Vase,tranquility-tinny-vase,38.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/20241211_170114_1.jpg?v=1771904083
Serina Blue Tea Set,serina-blue-tea-set-1,115.00,,Home & Garden > Kitchen & Dining > Tableware > Coffee & Tea Sets > Tea Sets,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/teaset.jpg?v=1771904082
Blue Pottery Kawa Set,blue-pottery-kawa-set,100.00,,Home & Garden > Kitchen & Dining > Tableware > Coffee & Tea Sets > Tea Sets,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/image_1024x1024_2x_174c1426-1647-4ff5-b0f7-e2...
Blue Pottery Tray – Butter Dark Blue Design 1,blue-pottery-tray-butter-dark-blue-design-1,65.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/2356bb90-eb15-11ec-b7d8-9be52736023e-768x768....
Blue Pottery Dish Leaf Shape,blue-pottery-dish-leaf-shape,48.00,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/90d10b40-802f-11ec-a1aa-71bd96797458-768x768....
Blue Pottery – Coasters (Pair),blue-pottery-coasters-pair,42.00,,Home & Garden > Kitchen & Dining > Barware > Coasters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/1516-768x768.jpg?v=1771904078
Handmade Blue pottery bowls,handmade-blue-pottery-bowls,50.00,,Home & Garden > Decor > Decorative Bowls,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/FA003B.jpg?v=1771904076
Gava Arabian Tea Set,gava-arabian-tea-set,90.00,,Home & Garden > Kitchen & Dining > Tableware > Coffee & Tea Sets > Tea Sets,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/FA023.jpg?v=1771904076
Blue Pottery Birds Nest,blue-pottery-birds-nest,48.00,,Home & Garden > Decor > Bird & Wildlife Houses > Birdhouses,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/JS005.jpg?v=1771904075
Blue Pottery Flower Vase,blue-pottery-flower-vase,28.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/JS026a.jpg?v=1771904074
Blue pottery table top vase,blue-pottery-table-top-vase,33.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/MC006a.jpg?v=1771904073
Blue Pottery Table Top Jinni Vase,blue-pottery-table-top-jinni-vase,40.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/MC007a.jpg?v=1771904072
Table top blue pottery vase,table-top-blue-pottery-vase,40.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/MC008a.jpg?v=1771904072
Serina Blue Tea Set,serina-blue-tea-set,115.00,,Home & Garden > Kitchen & Dining > Tableware > Coffee & Tea Sets > Tea Sets,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/ceramics-serina-blue-tea-set-28000557170770.j...
Shai Dry Fruit Set,shai-dry-fruit-set,75.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/Chatni-Bowl-Set-1.jpg?v=1771904070
Shahi Handi Serving,shahi-handi-serving,55.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/Shahi-Handi-Serving.jpg?v=1771904068
Serving Karahi Set,serving-karahi-set,85.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/Serving-Karahi-Set-1-1.jpg?v=1771904068
Rectangle Serving Tray Set,rectangle-serving-tray-set,80.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Serving Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/Rectangle-Serving-Tray-Set.jpg?v=1771904066
Fruit Tray (Medium),fruit-tray-medium,24.41,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/DeWatermark.ai_1740506917484.png?v=1771904066
Fish Dish Large,fish-dish-large,48.00,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/Fish-Dish-Large.jpg?v=1771904064
Dry Fruit Set 6 Pieces,dry-fruit-set-6-pieces,48.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/wmremove-transformed_1.jpg?v=1771904064
Cake Stand,cake-stand,38.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Cake Stands,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/wmremove-transformed.jpg?v=1771904063
Butter Dish Set,butter-dish-set,64.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware > Butter Dishes,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/Butter-Dish-Set.jpg?v=1771904062
Flower Vase Wall Hanging,flower-vase-wall-hanging,50.00,,Home & Garden > Decor > Vases,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/ldPp9yyM48xqNGwyL6PrfnbO5ft1blGUduH2gnNk-remo...
Planter,planter-1,90.00,,Home & Garden > Lawn & Garden > Gardening > Pots & Planters > Planters,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/rmN1zFbNjGmd0rjCLd7xqOruU7jHV4UErYZKy3Sf-remo...
Candy Jar,candy-jar,57.00,,Home & Garden > Kitchen & Dining > Food Storage > Cookie Jars,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/3noNMZWK3ZjZtUidt6EXOdnoI99qVZFcBwm9qJfi-remo...
Leaf Dish,leaf-dish,50.00,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/qKKDT633t3I1I0Yppj1tTjHMspOtZfhSSPkQ5lnd-remo...
Fish Dish,fish-dish,42.00,,Home & Garden > Decor > Decorative Trays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/6GqXnujdhQx7clIlICm4tWWvcjT0tTSaDihk0yMI-remo...
Triangle Ash Tray,triangle-ash-tray,25.00,,Home & Garden > Smoking Accessories > Ashtrays,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/RvMYH5NRotPdreZqg0GcMWR6XuQhfRAIU7JqhJrc-remo...
Cup,cup,18.00,,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/aklh5ej4sevWzQico2dedUl0HQIKn691HphZuwzW-remo...
Pickle Pot,pickle-pot,35.00,,Home & Garden > Kitchen & Dining > Food Storage,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/dahS2T0kuEDTXzmRIhTYeV39OfoJCTrN1AXdq6qJ-remo...
Dry Fruit Dish-III,dry-fruit-dish-iii,35.00,,Home & Garden > Kitchen & Dining > Tableware > Serveware,https://cdn.shopify.com/s/files/1/0864/7006/6210/files/li8MgfpecClpIdfZxMInuZDnxllzQXwSTglKH0wm-remo...
